,train_task,test_task,sub,acc,Features
42,mixed,motor,MSC10,0.9,40000
43,mixed,mem,MSC10,0.965,40000
44,motor,mixed,MSC10,0.505,40000
45,motor,mem,MSC10,0.64,40000
46,mem,mixed,MSC10,0.82,40000
47,mem,motor,MSC10,0.915,40000
0,mixed,motor,MSC01,0.995,50000
1,mixed,mem,MSC01,0.94,50000
2,motor,mixed,MSC01,0.825,50000
3,motor,mem,MSC01,0.6500000000000001,50000
4,mem,mixed,MSC01,0.945,50000
5,mem,motor,MSC01,1.0,50000
6,mixed,motor,MSC02,0.755,50000
7,mixed,mem,MSC02,0.835,50000
8,motor,mixed,MSC02,0.5,50000
9,motor,mem,MSC02,0.5,50000
10,mem,mixed,MSC02,0.7300000000000001,50000
11,mem,motor,MSC02,0.635,50000
12,mixed,motor,MSC03,1.0,50000
13,mixed,mem,MSC03,0.9,50000
14,motor,mixed,MSC03,0.5549999999999999,50000
15,motor,mem,MSC03,0.6,50000
16,mem,mixed,MSC03,0.6187500000000001,50000
17,mem,motor,MSC03,0.8812500000000001,50000
18,mixed,motor,MSC04,0.95,50000
19,mixed,mem,MSC04,0.98,50000
20,motor,mixed,MSC04,0.5899999999999999,50000
21,motor,mem,MSC04,0.6950000000000001,50000
22,mem,mixed,MSC04,0.91,50000
23,mem,motor,MSC04,0.905,50000
24,mixed,motor,MSC05,0.965,50000
25,mixed,mem,MSC05,1.0,50000
26,motor,mixed,MSC05,0.57,50000
27,motor,mem,MSC05,0.8099999999999999,50000
28,mem,mixed,MSC05,0.8399999999999999,50000
29,mem,motor,MSC05,1.0,50000
30,mixed,motor,MSC06,0.9555555555555556,50000
31,mixed,mem,MSC06,1.0,50000
32,motor,mixed,MSC06,0.5444444444444444,50000
33,motor,mem,MSC06,0.5444444444444445,50000
34,mem,mixed,MSC06,0.75,50000
35,mem,motor,MSC06,0.8722222222222223,50000
36,mixed,motor,MSC07,0.8388888888888888,50000
37,mixed,mem,MSC07,0.8950000000000001,50000
38,motor,mixed,MSC07,0.5055555555555555,50000
39,motor,mem,MSC07,0.5,50000
40,mem,mixed,MSC07,0.86,50000
41,mem,motor,MSC07,0.7611111111111111,50000
42,mixed,motor,MSC10,0.91,50000
43,mixed,mem,MSC10,0.965,50000
44,motor,mixed,MSC10,0.505,50000
45,motor,mem,MSC10,0.645,50000
46,mem,mixed,MSC10,0.7899999999999999,50000
47,mem,motor,MSC10,0.92,50000
