,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.43499999999999994
1,mixed,mem,MSC01,MSC02,0.37500000000000006
2,motor,mixed,MSC01,MSC02,0.615
3,motor,mem,MSC01,MSC02,0.505
4,mem,mixed,MSC01,MSC02,0.45500000000000007
5,mem,motor,MSC01,MSC02,0.41
6,mixed,motor,MSC01,MSC03,0.49000000000000005
7,mixed,mem,MSC01,MSC03,0.295
8,motor,mixed,MSC01,MSC03,0.6249999999999999
9,motor,mem,MSC01,MSC03,0.34500000000000003
10,mem,mixed,MSC01,MSC03,0.6400000000000001
11,mem,motor,MSC01,MSC03,0.5
12,mixed,motor,MSC01,MSC04,0.5999999999999999
13,mixed,mem,MSC01,MSC04,0.5499999999999999
14,motor,mixed,MSC01,MSC04,0.5850000000000001
15,motor,mem,MSC01,MSC04,0.5149999999999999
16,mem,mixed,MSC01,MSC04,0.76
17,mem,motor,MSC01,MSC04,0.6700000000000002
18,mixed,motor,MSC01,MSC05,0.5
19,mixed,mem,MSC01,MSC05,0.5
20,motor,mixed,MSC01,MSC05,0.5449999999999999
21,motor,mem,MSC01,MSC05,0.5
22,mem,mixed,MSC01,MSC05,0.5499999999999999
23,mem,motor,MSC01,MSC05,0.5
24,mixed,motor,MSC01,MSC06,0.8049999999999999
25,mixed,mem,MSC01,MSC06,0.58
26,motor,mixed,MSC01,MSC06,0.6900000000000001
27,motor,mem,MSC01,MSC06,0.5999999999999999
28,mem,mixed,MSC01,MSC06,0.6350000000000001
29,mem,motor,MSC01,MSC06,0.6450000000000001
30,mixed,motor,MSC01,MSC07,0.72
31,mixed,mem,MSC01,MSC07,0.40499999999999997
32,motor,mixed,MSC01,MSC07,0.5900000000000001
33,motor,mem,MSC01,MSC07,0.40499999999999997
34,mem,mixed,MSC01,MSC07,0.575
35,mem,motor,MSC01,MSC07,0.6350000000000001
36,mixed,motor,MSC01,MSC10,0.5999999999999999
37,mixed,mem,MSC01,MSC10,0.595
38,motor,mixed,MSC01,MSC10,0.5549999999999999
39,motor,mem,MSC01,MSC10,0.5499999999999999
40,mem,mixed,MSC01,MSC10,0.6099999999999999
41,mem,motor,MSC01,MSC10,0.5
42,mixed,motor,MSC02,MSC01,0.8599999999999998
43,mixed,mem,MSC02,MSC01,0.5999999999999999
44,motor,mixed,MSC02,MSC01,0.59
45,motor,mem,MSC02,MSC01,0.5449999999999999
46,mem,mixed,MSC02,MSC01,0.26000000000000006
47,mem,motor,MSC02,MSC01,0.35500000000000004
48,mixed,motor,MSC02,MSC03,0.36499999999999994
49,mixed,mem,MSC02,MSC03,0.3
50,motor,mixed,MSC02,MSC03,0.535
51,motor,mem,MSC02,MSC03,0.525
52,mem,mixed,MSC02,MSC03,0.38500000000000006
53,mem,motor,MSC02,MSC03,0.38
54,mixed,motor,MSC02,MSC04,0.635
55,mixed,mem,MSC02,MSC04,0.575
