,train_task,test_task,sub,acc,Features
51,semantic,glass,MSC05,0.8549999999999999,4000
52,semantic,motor,MSC05,0.7000000000000001,4000
53,semantic,mem,MSC05,0.8100000000000002,4000
54,motor,glass,MSC05,0.7100000000000001,4000
55,motor,semantic,MSC05,0.5499999999999999,4000
56,motor,mem,MSC05,0.7649999999999999,4000
57,mem,glass,MSC05,0.8949999999999999,4000
58,mem,semantic,MSC05,0.8800000000000001,4000
59,mem,motor,MSC05,1.0,4000
60,glass,semantic,MSC06,0.8222222222222221,4000
61,glass,motor,MSC06,0.7222222222222221,4000
62,glass,mem,MSC06,0.8611111111111112,4000
63,semantic,glass,MSC06,0.7277777777777777,4000
64,semantic,motor,MSC06,0.66,4000
65,semantic,mem,MSC06,0.65,4000
66,motor,glass,MSC06,0.5666666666666667,4000
67,motor,semantic,MSC06,0.69,4000
68,motor,mem,MSC06,0.645,4000
69,mem,glass,MSC06,0.7999999999999998,4000
70,mem,semantic,MSC06,0.8150000000000001,4000
71,mem,motor,MSC06,0.915,4000
72,glass,semantic,MSC07,1.0,4000
73,glass,motor,MSC07,0.6050000000000001,4000
74,glass,mem,MSC07,0.635,4000
75,semantic,glass,MSC07,0.94,4000
76,semantic,motor,MSC07,0.5499999999999999,4000
77,semantic,mem,MSC07,0.57,4000
78,motor,glass,MSC07,0.5,4000
79,motor,semantic,MSC07,0.5449999999999999,4000
80,motor,mem,MSC07,0.5,4000
81,mem,glass,MSC07,0.955,4000
82,mem,semantic,MSC07,0.955,4000
83,mem,motor,MSC07,0.7649999999999999,4000
84,glass,semantic,MSC10,0.9200000000000002,4000
85,glass,motor,MSC10,0.85,4000
86,glass,mem,MSC10,0.7949999999999999,4000
87,semantic,glass,MSC10,0.8800000000000001,4000
88,semantic,motor,MSC10,0.6599999999999999,4000
89,semantic,mem,MSC10,0.75,4000
90,motor,glass,MSC10,0.61,4000
91,motor,semantic,MSC10,0.61,4000
92,motor,mem,MSC10,0.5799999999999998,4000
93,mem,glass,MSC10,0.865,4000
94,mem,semantic,MSC10,0.8950000000000001,4000
95,mem,motor,MSC10,0.93,4000
0,glass,semantic,MSC01,0.95,5000
1,glass,motor,MSC01,0.9250000000000002,5000
2,glass,mem,MSC01,0.74,5000
3,semantic,glass,MSC01,0.865,5000
4,semantic,motor,MSC01,0.7799999999999999,5000
5,semantic,mem,MSC01,0.6700000000000002,5000
6,motor,glass,MSC01,0.8699999999999999,5000
7,motor,semantic,MSC01,0.94,5000
8,motor,mem,MSC01,0.6550000000000001,5000
9,mem,glass,MSC01,0.945,5000
10,mem,semantic,MSC01,1.0,5000
11,mem,motor,MSC01,0.985,5000
12,glass,semantic,MSC02,0.8150000000000001,5000
13,glass,motor,MSC02,0.59,5000
14,glass,mem,MSC02,0.54,5000
15,semantic,glass,MSC02,0.6399999999999999,5000
16,semantic,motor,MSC02,0.5,5000
17,semantic,mem,MSC02,0.5,5000
18,motor,glass,MSC02,0.51,5000
19,motor,semantic,MSC02,0.51,5000
20,motor,mem,MSC02,0.5,5000
21,mem,glass,MSC02,0.7250000000000001,5000
22,mem,semantic,MSC02,0.86,5000
23,mem,motor,MSC02,0.5999999999999999,5000
24,glass,semantic,MSC03,0.72,5000
25,glass,motor,MSC03,0.8699999999999999,5000
26,glass,mem,MSC03,0.5650000000000001,5000
27,semantic,glass,MSC03,0.76,5000
28,semantic,motor,MSC03,0.7350000000000001,5000
29,semantic,mem,MSC03,0.615,5000
30,motor,glass,MSC03,0.6649999999999999,5000
31,motor,semantic,MSC03,0.5499999999999999,5000
32,motor,mem,MSC03,0.5899999999999999,5000
33,mem,glass,MSC03,0.5399999999999999,5000
34,mem,semantic,MSC03,0.7649999999999999,5000
35,mem,motor,MSC03,0.91,5000
36,glass,semantic,MSC04,0.965,5000
37,glass,motor,MSC04,0.8399999999999999,5000
38,glass,mem,MSC04,0.8299999999999998,5000
39,semantic,glass,MSC04,0.8049999999999999,5000
40,semantic,motor,MSC04,0.5199999999999999,5000
41,semantic,mem,MSC04,0.63,5000
42,motor,glass,MSC04,0.965,5000
43,motor,semantic,MSC04,0.625,5000
44,motor,mem,MSC04,0.5650000000000001,5000
45,mem,glass,MSC04,0.995,5000
46,mem,semantic,MSC04,0.95,5000
47,mem,motor,MSC04,0.9099999999999998,5000
48,glass,semantic,MSC05,0.9000000000000001,5000
49,glass,motor,MSC05,0.8399999999999999,5000
50,glass,mem,MSC05,0.905,5000
51,semantic,glass,MSC05,0.85,5000
52,semantic,motor,MSC05,0.67,5000
53,semantic,mem,MSC05,0.82,5000
54,motor,glass,MSC05,0.7350000000000001,5000
55,motor,semantic,MSC05,0.59,5000
56,motor,mem,MSC05,0.76,5000
57,mem,glass,MSC05,0.875,5000
58,mem,semantic,MSC05,0.875,5000
59,mem,motor,MSC05,1.0,5000
60,glass,semantic,MSC06,0.8611111111111109,5000
61,glass,motor,MSC06,0.7388888888888888,5000
62,glass,mem,MSC06,0.8944444444444445,5000
63,semantic,glass,MSC06,0.75,5000
64,semantic,motor,MSC06,0.62,5000
65,semantic,mem,MSC06,0.8,5000
66,motor,glass,MSC06,0.5055555555555555,5000
67,motor,semantic,MSC06,0.72,5000
68,motor,mem,MSC06,0.7550000000000001,5000
69,mem,glass,MSC06,0.8555555555555557,5000
70,mem,semantic,MSC06,0.8549999999999999,5000
71,mem,motor,MSC06,0.8850000000000001,5000
72,glass,semantic,MSC07,1.0,5000
73,glass,motor,MSC07,0.58,5000
74,glass,mem,MSC07,0.675,5000
75,semantic,glass,MSC07,0.905,5000
76,semantic,motor,MSC07,0.5499999999999999,5000
77,semantic,mem,MSC07,0.6,5000
78,motor,glass,MSC07,0.53,5000
79,motor,semantic,MSC07,0.5499999999999999,5000
80,motor,mem,MSC07,0.52,5000
81,mem,glass,MSC07,0.91,5000
82,mem,semantic,MSC07,0.9000000000000001,5000
83,mem,motor,MSC07,0.7799999999999999,5000
84,glass,semantic,MSC10,0.8900000000000002,5000
85,glass,motor,MSC10,0.775,5000
86,glass,mem,MSC10,0.845,5000
87,semantic,glass,MSC10,0.915,5000
88,semantic,motor,MSC10,0.65,5000
89,semantic,mem,MSC10,0.7849999999999999,5000
90,motor,glass,MSC10,0.6250000000000001,5000
91,motor,semantic,MSC10,0.6049999999999999,5000
92,motor,mem,MSC10,0.615,5000
93,mem,glass,MSC10,0.8549999999999999,5000
94,mem,semantic,MSC10,0.8499999999999999,5000
95,mem,motor,MSC10,0.92,5000
0,glass,semantic,MSC01,0.95,10000
1,glass,motor,MSC01,0.91,10000
2,glass,mem,MSC01,0.725,10000
3,semantic,glass,MSC01,0.8550000000000001,10000
4,semantic,motor,MSC01,0.76,10000
5,semantic,mem,MSC01,0.6450000000000001,10000
6,motor,glass,MSC01,0.7649999999999999,10000
7,motor,semantic,MSC01,0.9000000000000001,10000
8,motor,mem,MSC01,0.6500000000000001,10000
9,mem,glass,MSC01,0.9000000000000001,10000
10,mem,semantic,MSC01,1.0,10000
11,mem,motor,MSC01,0.965,10000
12,glass,semantic,MSC02,0.8399999999999999,10000
13,glass,motor,MSC02,0.5950000000000001,10000
14,glass,mem,MSC02,0.5999999999999999,10000
15,semantic,glass,MSC02,0.6399999999999999,10000
16,semantic,motor,MSC02,0.505,10000
17,semantic,mem,MSC02,0.51,10000
18,motor,glass,MSC02,0.5,10000
19,motor,semantic,MSC02,0.5,10000
20,motor,mem,MSC02,0.5,10000
21,mem,glass,MSC02,0.755,10000
22,mem,semantic,MSC02,0.845,10000
23,mem,motor,MSC02,0.655,10000
24,glass,semantic,MSC03,0.7649999999999999,10000
25,glass,motor,MSC03,0.93,10000
26,glass,mem,MSC03,0.6300000000000001,10000
27,semantic,glass,MSC03,0.6499999999999999,10000
28,semantic,motor,MSC03,0.6500000000000001,10000
29,semantic,mem,MSC03,0.665,10000
30,motor,glass,MSC03,0.6950000000000001,10000
31,motor,semantic,MSC03,0.5499999999999999,10000
32,motor,mem,MSC03,0.5899999999999999,10000
33,mem,glass,MSC03,0.5499999999999999,10000
34,mem,semantic,MSC03,0.7250000000000001,10000
35,mem,motor,MSC03,0.8550000000000001,10000
36,glass,semantic,MSC04,0.925,10000
37,glass,motor,MSC04,0.91,10000
38,glass,mem,MSC04,0.875,10000
39,semantic,glass,MSC04,0.825,10000
40,semantic,motor,MSC04,0.525,10000
41,semantic,mem,MSC04,0.6900000000000002,10000
42,motor,glass,MSC04,0.945,10000
43,motor,semantic,MSC04,0.61,10000
44,motor,mem,MSC04,0.675,10000
45,mem,glass,MSC04,0.995,10000
46,mem,semantic,MSC04,0.95,10000
47,mem,motor,MSC04,0.905,10000
48,glass,semantic,MSC05,0.905,10000
49,glass,motor,MSC05,0.86,10000
50,glass,mem,MSC05,0.93,10000
51,semantic,glass,MSC05,0.875,10000
52,semantic,motor,MSC05,0.7300000000000002,10000
53,semantic,mem,MSC05,0.8500000000000002,10000
54,motor,glass,MSC05,0.745,10000
55,motor,semantic,MSC05,0.6400000000000001,10000
56,motor,mem,MSC05,0.76,10000
57,mem,glass,MSC05,0.925,10000
58,mem,semantic,MSC05,0.91,10000
59,mem,motor,MSC05,0.98,10000
60,glass,semantic,MSC06,0.8666666666666666,10000
61,glass,motor,MSC06,0.6888888888888889,10000
62,glass,mem,MSC06,0.8944444444444445,10000
63,semantic,glass,MSC06,0.7555555555555555,10000
64,semantic,motor,MSC06,0.655,10000
65,semantic,mem,MSC06,0.8300000000000001,10000
66,motor,glass,MSC06,0.5277777777777777,10000
67,motor,semantic,MSC06,0.6950000000000001,10000
68,motor,mem,MSC06,0.7450000000000001,10000
69,mem,glass,MSC06,0.8333333333333333,10000
70,mem,semantic,MSC06,0.8699999999999999,10000
71,mem,motor,MSC06,0.91,10000
72,glass,semantic,MSC07,1.0,10000
73,glass,motor,MSC07,0.6000000000000002,10000
74,glass,mem,MSC07,0.68,10000
75,semantic,glass,MSC07,0.925,10000
76,semantic,motor,MSC07,0.5499999999999999,10000
77,semantic,mem,MSC07,0.575,10000
78,motor,glass,MSC07,0.53,10000
79,motor,semantic,MSC07,0.5449999999999999,10000
80,motor,mem,MSC07,0.505,10000
81,mem,glass,MSC07,0.9399999999999998,10000
82,mem,semantic,MSC07,0.9250000000000002,10000
83,mem,motor,MSC07,0.8450000000000001,10000
84,glass,semantic,MSC10,0.8850000000000001,10000
85,glass,motor,MSC10,0.8399999999999999,10000
86,glass,mem,MSC10,0.8149999999999998,10000
87,semantic,glass,MSC10,0.91,10000
88,semantic,motor,MSC10,0.675,10000
89,semantic,mem,MSC10,0.7899999999999999,10000
90,motor,glass,MSC10,0.6349999999999999,10000
91,motor,semantic,MSC10,0.5999999999999999,10000
92,motor,mem,MSC10,0.625,10000
93,mem,glass,MSC10,0.8549999999999999,10000
94,mem,semantic,MSC10,0.8399999999999999,10000
95,mem,motor,MSC10,0.925,10000
0,glass,semantic,MSC01,0.95,15000
1,glass,motor,MSC01,0.9000000000000001,15000
2,glass,mem,MSC01,0.74,15000
3,semantic,glass,MSC01,0.8550000000000001,15000
4,semantic,motor,MSC01,0.765,15000
5,semantic,mem,MSC01,0.6450000000000001,15000
6,motor,glass,MSC01,0.76,15000
7,motor,semantic,MSC01,0.89,15000
8,motor,mem,MSC01,0.6500000000000001,15000
9,mem,glass,MSC01,0.91,15000
10,mem,semantic,MSC01,1.0,15000
11,mem,motor,MSC01,1.0,15000
12,glass,semantic,MSC02,0.835,15000
13,glass,motor,MSC02,0.5899999999999999,15000
14,glass,mem,MSC02,0.53,15000
15,semantic,glass,MSC02,0.645,15000
16,semantic,motor,MSC02,0.5,15000
17,semantic,mem,MSC02,0.5,15000
18,motor,glass,MSC02,0.5,15000
19,motor,semantic,MSC02,0.5,15000
20,motor,mem,MSC02,0.5,15000
21,mem,glass,MSC02,0.7699999999999999,15000
22,mem,semantic,MSC02,0.8299999999999998,15000
23,mem,motor,MSC02,0.63,15000
24,glass,semantic,MSC03,0.76,15000
25,glass,motor,MSC03,0.9000000000000001,15000
26,glass,mem,MSC03,0.5900000000000001,15000
27,semantic,glass,MSC03,0.675,15000
28,semantic,motor,MSC03,0.63,15000
29,semantic,mem,MSC03,0.61,15000
30,motor,glass,MSC03,0.6900000000000002,15000
31,motor,semantic,MSC03,0.5499999999999999,15000
32,motor,mem,MSC03,0.565,15000
33,mem,glass,MSC03,0.5449999999999999,15000
34,mem,semantic,MSC03,0.755,15000
35,mem,motor,MSC03,0.86,15000
36,glass,semantic,MSC04,0.96,15000
37,glass,motor,MSC04,0.9,15000
38,glass,mem,MSC04,0.82,15000
39,semantic,glass,MSC04,0.8099999999999999,15000
40,semantic,motor,MSC04,0.5349999999999999,15000
41,semantic,mem,MSC04,0.725,15000
42,motor,glass,MSC04,0.92,15000
43,motor,semantic,MSC04,0.5599999999999998,15000
44,motor,mem,MSC04,0.6,15000
45,mem,glass,MSC04,0.995,15000
46,mem,semantic,MSC04,0.95,15000
47,mem,motor,MSC04,0.91,15000
48,glass,semantic,MSC05,0.9250000000000002,15000
49,glass,motor,MSC05,0.8549999999999999,15000
50,glass,mem,MSC05,0.8949999999999999,15000
51,semantic,glass,MSC05,0.8699999999999999,15000
52,semantic,motor,MSC05,0.6950000000000001,15000
53,semantic,mem,MSC05,0.865,15000
54,motor,glass,MSC05,0.72,15000
55,motor,semantic,MSC05,0.62,15000
56,motor,mem,MSC05,0.7849999999999999,15000
57,mem,glass,MSC05,0.8949999999999999,15000
58,mem,semantic,MSC05,0.8649999999999999,15000
59,mem,motor,MSC05,1.0,15000
60,glass,semantic,MSC06,0.8333333333333334,15000
61,glass,motor,MSC06,0.7222222222222222,15000
62,glass,mem,MSC06,0.8944444444444445,15000
63,semantic,glass,MSC06,0.7611111111111111,15000
64,semantic,motor,MSC06,0.645,15000
65,semantic,mem,MSC06,0.85,15000
66,motor,glass,MSC06,0.5611111111111111,15000
67,motor,semantic,MSC06,0.67,15000
68,motor,mem,MSC06,0.7350000000000001,15000
69,mem,glass,MSC06,0.8333333333333334,15000
70,mem,semantic,MSC06,0.8549999999999999,15000
71,mem,motor,MSC06,0.92,15000
72,glass,semantic,MSC07,1.0,15000
73,glass,motor,MSC07,0.6050000000000001,15000
74,glass,mem,MSC07,0.7000000000000001,15000
75,semantic,glass,MSC07,0.905,15000
76,semantic,motor,MSC07,0.5499999999999999,15000
77,semantic,mem,MSC07,0.5599999999999999,15000
78,motor,glass,MSC07,0.5,15000
79,motor,semantic,MSC07,0.5499999999999999,15000
80,motor,mem,MSC07,0.505,15000
81,mem,glass,MSC07,0.9399999999999998,15000
82,mem,semantic,MSC07,0.9250000000000002,15000
83,mem,motor,MSC07,0.8400000000000001,15000
84,glass,semantic,MSC10,0.91,15000
85,glass,motor,MSC10,0.875,15000
86,glass,mem,MSC10,0.8149999999999998,15000
87,semantic,glass,MSC10,0.8900000000000002,15000
88,semantic,motor,MSC10,0.68,15000
89,semantic,mem,MSC10,0.8,15000
90,motor,glass,MSC10,0.605,15000
91,motor,semantic,MSC10,0.605,15000
92,motor,mem,MSC10,0.62,15000
93,mem,glass,MSC10,0.8499999999999999,15000
94,mem,semantic,MSC10,0.8549999999999999,15000
95,mem,motor,MSC10,0.9000000000000001,15000
0,glass,semantic,MSC01,0.95,20000
1,glass,motor,MSC01,0.925,20000
2,glass,mem,MSC01,0.74,20000
3,semantic,glass,MSC01,0.845,20000
4,semantic,motor,MSC01,0.74,20000
5,semantic,mem,MSC01,0.6550000000000001,20000
6,motor,glass,MSC01,0.75,20000
7,motor,semantic,MSC01,0.8950000000000001,20000
8,motor,mem,MSC01,0.6500000000000001,20000
9,mem,glass,MSC01,0.91,20000
10,mem,semantic,MSC01,1.0,20000
11,mem,motor,MSC01,1.0,20000
12,glass,semantic,MSC02,0.845,20000
13,glass,motor,MSC02,0.5950000000000001,20000
14,glass,mem,MSC02,0.5599999999999999,20000
15,semantic,glass,MSC02,0.665,20000
16,semantic,motor,MSC02,0.505,20000
17,semantic,mem,MSC02,0.5,20000
18,motor,glass,MSC02,0.505,20000
19,motor,semantic,MSC02,0.5,20000
20,motor,mem,MSC02,0.5,20000
21,mem,glass,MSC02,0.7150000000000001,20000
22,mem,semantic,MSC02,0.8099999999999999,20000
23,mem,motor,MSC02,0.635,20000
24,glass,semantic,MSC03,0.7699999999999999,20000
25,glass,motor,MSC03,0.8950000000000001,20000
26,glass,mem,MSC03,0.6,20000
27,semantic,glass,MSC03,0.7050000000000001,20000
28,semantic,motor,MSC03,0.665,20000
29,semantic,mem,MSC03,0.625,20000
30,motor,glass,MSC03,0.685,20000
31,motor,semantic,MSC03,0.5499999999999999,20000
32,motor,mem,MSC03,0.5799999999999998,20000
33,mem,glass,MSC03,0.5499999999999999,20000
34,mem,semantic,MSC03,0.745,20000
35,mem,motor,MSC03,0.8550000000000001,20000
36,glass,semantic,MSC04,0.96,20000
37,glass,motor,MSC04,0.905,20000
38,glass,mem,MSC04,0.835,20000
39,semantic,glass,MSC04,0.835,20000
40,semantic,motor,MSC04,0.5149999999999999,20000
41,semantic,mem,MSC04,0.7050000000000001,20000
42,motor,glass,MSC04,0.8999999999999998,20000
43,motor,semantic,MSC04,0.5649999999999998,20000
44,motor,mem,MSC04,0.595,20000
45,mem,glass,MSC04,0.99,20000
46,mem,semantic,MSC04,0.95,20000
47,mem,motor,MSC04,0.8999999999999998,20000
48,glass,semantic,MSC05,0.91,20000
49,glass,motor,MSC05,0.8499999999999999,20000
50,glass,mem,MSC05,0.94,20000
51,semantic,glass,MSC05,0.8900000000000002,20000
52,semantic,motor,MSC05,0.76,20000
53,semantic,mem,MSC05,0.8899999999999999,20000
54,motor,glass,MSC05,0.7350000000000001,20000
55,motor,semantic,MSC05,0.665,20000
56,motor,mem,MSC05,0.7949999999999999,20000
57,mem,glass,MSC05,0.8949999999999999,20000
58,mem,semantic,MSC05,0.89,20000
59,mem,motor,MSC05,0.995,20000
60,glass,semantic,MSC06,0.8277777777777777,20000
61,glass,motor,MSC06,0.7222222222222222,20000
62,glass,mem,MSC06,0.9055555555555556,20000
63,semantic,glass,MSC06,0.7611111111111111,20000
64,semantic,motor,MSC06,0.655,20000
65,semantic,mem,MSC06,0.78,20000
66,motor,glass,MSC06,0.5222222222222221,20000
67,motor,semantic,MSC06,0.705,20000
68,motor,mem,MSC06,0.7350000000000001,20000
69,mem,glass,MSC06,0.8333333333333334,20000
70,mem,semantic,MSC06,0.82,20000
71,mem,motor,MSC06,0.92,20000
72,glass,semantic,MSC07,1.0,20000
73,glass,motor,MSC07,0.5950000000000001,20000
74,glass,mem,MSC07,0.6950000000000001,20000
75,semantic,glass,MSC07,0.9200000000000002,20000
76,semantic,motor,MSC07,0.5499999999999999,20000
77,semantic,mem,MSC07,0.59,20000
78,motor,glass,MSC07,0.5,20000
79,motor,semantic,MSC07,0.5449999999999999,20000
80,motor,mem,MSC07,0.5,20000
81,mem,glass,MSC07,0.96,20000
82,mem,semantic,MSC07,0.9250000000000002,20000
83,mem,motor,MSC07,0.7899999999999998,20000
84,glass,semantic,MSC10,0.8950000000000001,20000
85,glass,motor,MSC10,0.8649999999999999,20000
86,glass,mem,MSC10,0.8099999999999999,20000
87,semantic,glass,MSC10,0.89,20000
88,semantic,motor,MSC10,0.6900000000000001,20000
89,semantic,mem,MSC10,0.8049999999999999,20000
90,motor,glass,MSC10,0.6399999999999999,20000
91,motor,semantic,MSC10,0.5999999999999999,20000
92,motor,mem,MSC10,0.635,20000
93,mem,glass,MSC10,0.8549999999999999,20000
94,mem,semantic,MSC10,0.86,20000
95,mem,motor,MSC10,0.8900000000000002,20000
0,glass,semantic,MSC01,0.95,30000
1,glass,motor,MSC01,0.925,30000
2,glass,mem,MSC01,0.7,30000
3,semantic,glass,MSC01,0.845,30000
4,semantic,motor,MSC01,0.73,30000
5,semantic,mem,MSC01,0.6550000000000001,30000
6,motor,glass,MSC01,0.7699999999999999,30000
7,motor,semantic,MSC01,0.9000000000000001,30000
8,motor,mem,MSC01,0.6500000000000001,30000
9,mem,glass,MSC01,0.905,30000
10,mem,semantic,MSC01,1.0,30000
11,mem,motor,MSC01,1.0,30000
12,glass,semantic,MSC02,0.825,30000
13,glass,motor,MSC02,0.585,30000
14,glass,mem,MSC02,0.535,30000
15,semantic,glass,MSC02,0.6399999999999999,30000
16,semantic,motor,MSC02,0.5,30000
17,semantic,mem,MSC02,0.5,30000
18,motor,glass,MSC02,0.5,30000
19,motor,semantic,MSC02,0.5,30000
20,motor,mem,MSC02,0.5,30000
21,mem,glass,MSC02,0.7449999999999999,30000
22,mem,semantic,MSC02,0.8099999999999999,30000
23,mem,motor,MSC02,0.625,30000
24,glass,semantic,MSC03,0.7749999999999999,30000
25,glass,motor,MSC03,0.9200000000000002,30000
26,glass,mem,MSC03,0.605,30000
27,semantic,glass,MSC03,0.6900000000000001,30000
28,semantic,motor,MSC03,0.6950000000000001,30000
29,semantic,mem,MSC03,0.6300000000000001,30000
30,motor,glass,MSC03,0.68,30000
31,motor,semantic,MSC03,0.5499999999999999,30000
32,motor,mem,MSC03,0.5849999999999999,30000
33,mem,glass,MSC03,0.55,30000
34,mem,semantic,MSC03,0.7649999999999999,30000
35,mem,motor,MSC03,0.8800000000000002,30000
36,glass,semantic,MSC04,0.975,30000
37,glass,motor,MSC04,0.9,30000
38,glass,mem,MSC04,0.86,30000
39,semantic,glass,MSC04,0.7999999999999999,30000
40,semantic,motor,MSC04,0.5149999999999999,30000
41,semantic,mem,MSC04,0.72,30000
42,motor,glass,MSC04,0.925,30000
43,motor,semantic,MSC04,0.575,30000
44,motor,mem,MSC04,0.6849999999999999,30000
45,mem,glass,MSC04,0.975,30000
46,mem,semantic,MSC04,0.95,30000
47,mem,motor,MSC04,0.8999999999999998,30000
48,glass,semantic,MSC05,0.8799999999999999,30000
49,glass,motor,MSC05,0.8549999999999999,30000
50,glass,mem,MSC05,0.91,30000
51,semantic,glass,MSC05,0.8700000000000001,30000
52,semantic,motor,MSC05,0.7150000000000001,30000
53,semantic,mem,MSC05,0.8500000000000002,30000
54,motor,glass,MSC05,0.74,30000
55,motor,semantic,MSC05,0.625,30000
56,motor,mem,MSC05,0.775,30000
57,mem,glass,MSC05,0.885,30000
58,mem,semantic,MSC05,0.835,30000
59,mem,motor,MSC05,0.985,30000
60,glass,semantic,MSC06,0.8444444444444442,30000
61,glass,motor,MSC06,0.7166666666666666,30000
62,glass,mem,MSC06,0.8944444444444445,30000
63,semantic,glass,MSC06,0.7611111111111111,30000
64,semantic,motor,MSC06,0.645,30000
65,semantic,mem,MSC06,0.8200000000000001,30000
66,motor,glass,MSC06,0.55,30000
67,motor,semantic,MSC06,0.6799999999999999,30000
68,motor,mem,MSC06,0.735,30000
69,mem,glass,MSC06,0.8277777777777778,30000
70,mem,semantic,MSC06,0.8299999999999998,30000
71,mem,motor,MSC06,0.915,30000
72,glass,semantic,MSC07,1.0,30000
73,glass,motor,MSC07,0.6200000000000001,30000
74,glass,mem,MSC07,0.68,30000
75,semantic,glass,MSC07,0.9200000000000002,30000
76,semantic,motor,MSC07,0.5499999999999999,30000
77,semantic,mem,MSC07,0.585,30000
78,motor,glass,MSC07,0.5,30000
79,motor,semantic,MSC07,0.5499999999999999,30000
80,motor,mem,MSC07,0.505,30000
81,mem,glass,MSC07,0.9399999999999998,30000
82,mem,semantic,MSC07,0.915,30000
83,mem,motor,MSC07,0.7849999999999999,30000
84,glass,semantic,MSC10,0.8850000000000001,30000
85,glass,motor,MSC10,0.8699999999999999,30000
86,glass,mem,MSC10,0.7999999999999999,30000
87,semantic,glass,MSC10,0.8800000000000001,30000
88,semantic,motor,MSC10,0.6900000000000001,30000
89,semantic,mem,MSC10,0.8049999999999999,30000
90,motor,glass,MSC10,0.615,30000
91,motor,semantic,MSC10,0.5999999999999999,30000
92,motor,mem,MSC10,0.645,30000
93,mem,glass,MSC10,0.8499999999999999,30000
94,mem,semantic,MSC10,0.8499999999999999,30000
95,mem,motor,MSC10,0.91,30000
0,glass,semantic,MSC01,0.95,40000
1,glass,motor,MSC01,0.935,40000
2,glass,mem,MSC01,0.725,40000
3,semantic,glass,MSC01,0.8499999999999999,40000
4,semantic,motor,MSC01,0.74,40000
5,semantic,mem,MSC01,0.6450000000000001,40000
6,motor,glass,MSC01,0.7899999999999999,40000
7,motor,semantic,MSC01,0.905,40000
8,motor,mem,MSC01,0.6500000000000001,40000
9,mem,glass,MSC01,0.915,40000
10,mem,semantic,MSC01,1.0,40000
11,mem,motor,MSC01,1.0,40000
12,glass,semantic,MSC02,0.8399999999999999,40000
13,glass,motor,MSC02,0.59,40000
14,glass,mem,MSC02,0.59,40000
15,semantic,glass,MSC02,0.645,40000
16,semantic,motor,MSC02,0.5,40000
17,semantic,mem,MSC02,0.5,40000
18,motor,glass,MSC02,0.5,40000
19,motor,semantic,MSC02,0.5,40000
20,motor,mem,MSC02,0.5,40000
21,mem,glass,MSC02,0.745,40000
22,mem,semantic,MSC02,0.845,40000
23,mem,motor,MSC02,0.635,40000
24,glass,semantic,MSC03,0.7699999999999999,40000
25,glass,motor,MSC03,0.9,40000
26,glass,mem,MSC03,0.595,40000
27,semantic,glass,MSC03,0.6799999999999999,40000
28,semantic,motor,MSC03,0.6950000000000001,40000
29,semantic,mem,MSC03,0.6300000000000001,40000
30,motor,glass,MSC03,0.685,40000
31,motor,semantic,MSC03,0.5499999999999999,40000
32,motor,mem,MSC03,0.57,40000
33,mem,glass,MSC03,0.5449999999999999,40000
34,mem,semantic,MSC03,0.7649999999999999,40000
35,mem,motor,MSC03,0.8550000000000001,40000
36,glass,semantic,MSC04,0.965,40000
37,glass,motor,MSC04,0.89,40000
38,glass,mem,MSC04,0.85,40000
39,semantic,glass,MSC04,0.825,40000
40,semantic,motor,MSC04,0.5149999999999999,40000
41,semantic,mem,MSC04,0.7300000000000001,40000
42,motor,glass,MSC04,0.91,40000
43,motor,semantic,MSC04,0.5649999999999998,40000
44,motor,mem,MSC04,0.575,40000
45,mem,glass,MSC04,0.995,40000
46,mem,semantic,MSC04,0.95,40000
47,mem,motor,MSC04,0.8999999999999998,40000
48,glass,semantic,MSC05,0.89,40000
49,glass,motor,MSC05,0.8499999999999999,40000
50,glass,mem,MSC05,0.91,40000
51,semantic,glass,MSC05,0.89,40000
52,semantic,motor,MSC05,0.7000000000000002,40000
53,semantic,mem,MSC05,0.8700000000000001,40000
54,motor,glass,MSC05,0.7150000000000001,40000
55,motor,semantic,MSC05,0.6,40000
56,motor,mem,MSC05,0.7849999999999999,40000
57,mem,glass,MSC05,0.905,40000
58,mem,semantic,MSC05,0.8850000000000001,40000
59,mem,motor,MSC05,1.0,40000
60,glass,semantic,MSC06,0.8555555555555555,40000
61,glass,motor,MSC06,0.7055555555555555,40000
62,glass,mem,MSC06,0.9000000000000001,40000
63,semantic,glass,MSC06,0.7666666666666666,40000
64,semantic,motor,MSC06,0.63,40000
65,semantic,mem,MSC06,0.8400000000000001,40000
66,motor,glass,MSC06,0.5555555555555556,40000
67,motor,semantic,MSC06,0.7150000000000001,40000
68,motor,mem,MSC06,0.7350000000000001,40000
69,mem,glass,MSC06,0.8388888888888889,40000
70,mem,semantic,MSC06,0.885,40000
71,mem,motor,MSC06,0.8950000000000001,40000
72,glass,semantic,MSC07,1.0,40000
73,glass,motor,MSC07,0.5900000000000001,40000
74,glass,mem,MSC07,0.6800000000000002,40000
75,semantic,glass,MSC07,0.91,40000
76,semantic,motor,MSC07,0.5499999999999999,40000
77,semantic,mem,MSC07,0.59,40000
78,motor,glass,MSC07,0.5,40000
79,motor,semantic,MSC07,0.5449999999999999,40000
80,motor,mem,MSC07,0.505,40000
81,mem,glass,MSC07,0.9399999999999998,40000
82,mem,semantic,MSC07,0.93,40000
83,mem,motor,MSC07,0.7849999999999999,40000
